,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10025,0.007357501983642578,0.000510553769423451,0.002092790603637695,0.00035432021550084756,entropy,10,25,15,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.9991212653778558,0.9991204925241864,0.9947229551451188,0.9964819700967458,0.9938434476693052,0.9966580261626424,0.0021830545430408486,5781
10026,0.007313585281372071,0.0008611675591959201,0.001871776580810547,0.00034725560545965684,entropy,10,25,15,12,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 15, 'min_samples_split': 12}",0.9991212653778558,0.9991204925241864,0.9947229551451188,0.9964819700967458,0.9938434476693052,0.9966580261626424,0.0021830545430408486,5781
10027,0.007190990447998047,0.0006029521376657791,0.002037811279296875,0.00032666343356466034,entropy,10,25,15,18,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 15, 'min_samples_split': 18}",0.9991212653778558,0.9991204925241864,0.9947229551451188,0.9964819700967458,0.9938434476693052,0.9966580261626424,0.0021830545430408486,5781
10028,0.007756805419921875,0.0009993592431557063,0.0020163536071777345,0.000389305619766844,entropy,10,25,15,20,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 15, 'min_samples_split': 20}",0.9991212653778558,0.9991204925241864,0.9947229551451188,0.9964819700967458,0.9938434476693052,0.9966580261626424,0.0021830545430408486,5781
10029,0.007699060440063477,0.0007456213675583747,0.0019976139068603516,0.0002316018546840413,entropy,10,25,15,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 15, 'min_samples_split': 30}",0.9991212653778558,0.9991204925241864,0.9947229551451188,0.9964819700967458,0.9938434476693052,0.9966580261626424,0.0021830545430408486,5781
10030,0.0072748661041259766,0.0008824349660738313,0.0023375511169433593,0.00047906661026505165,entropy,10,25,15,40,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 15, 'min_samples_split': 40}",0.992091388400703,0.9991204925241864,0.9947229551451188,0.9964819700967458,0.9938434476693052,0.9952520507672119,0.0023971414077639005,6530
10031,0.007463407516479492,0.0007700780064162796,0.0021492958068847655,0.0003906255820761754,entropy,10,25,20,8,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 20, 'min_samples_split': 8}",0.992091388400703,0.9964819700967458,0.9912049252418645,0.9920844327176781,0.990325417766051,0.9924376268446086,0.002125197399085216,7560
10032,0.007451534271240234,0.0007863001218944845,0.001980113983154297,0.0004088372819271503,entropy,10,25,20,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.992091388400703,0.9964819700967458,0.9912049252418645,0.9920844327176781,0.990325417766051,0.9924376268446086,0.002125197399085216,7560
10033,0.007644081115722656,0.0012183397164411407,0.002581882476806641,0.0010648966238584888,entropy,10,25,20,12,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 20, 'min_samples_split': 12}",0.992091388400703,0.9964819700967458,0.9912049252418645,0.9920844327176781,0.990325417766051,0.9924376268446086,0.002125197399085216,7560
10034,0.009664964675903321,0.003222153077102744,0.002321958541870117,0.00042332135523324516,entropy,10,25,20,18,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 20, 'min_samples_split': 18}",0.992091388400703,0.9964819700967458,0.9912049252418645,0.9920844327176781,0.990325417766051,0.9924376268446086,0.002125197399085216,7560
10035,0.007225942611694336,0.0008938119567737803,0.0022516727447509767,0.0007056478741611105,entropy,10,25,20,20,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 20, 'min_samples_split': 20}",0.992091388400703,0.9964819700967458,0.9912049252418645,0.9920844327176781,0.990325417766051,0.9924376268446086,0.002125197399085216,7560
10036,0.007659101486206054,0.0009297763685279471,0.001956653594970703,0.00020887167961538555,entropy,10,25,20,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 20, 'min_samples_split': 30}",0.992091388400703,0.9964819700967458,0.9912049252418645,0.9920844327176781,0.990325417766051,0.9924376268446086,0.002125197399085216,7560
