,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3890,0.007936048507690429,0.0010590219363599532,0.002088594436645508,0.00035576032027265973,gini,10,21,10,30,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 10, 'min_samples_split': 30}",0.9991212653778558,0.9991204925241864,0.9964819700967458,0.9982409850483729,0.9973614775725593,0.9980652381239439,0.0010258322427488084,3425
3891,0.008531522750854493,0.0004854116176748582,0.002491331100463867,0.00045610516332354604,gini,10,21,10,40,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 10, 'min_samples_split': 40}",0.9973637961335676,0.9991204925241864,0.9964819700967458,0.9982409850483729,0.9973614775725593,0.9977137442750863,0.0008967437345474165,4100
3892,0.008428192138671875,0.0011244377962826304,0.002075672149658203,0.0003491823519469471,gini,10,21,15,8,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 15, 'min_samples_split': 8}",0.9868189806678384,0.9938434476693052,0.9964819700967458,0.9964819700967458,0.9947229551451188,0.9936698647351507,0.0035746221081332246,7282
3893,0.008087539672851562,0.0011528193633693969,0.0020969867706298827,0.00024678373481950357,gini,10,21,15,10,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.9868189806678384,0.9938434476693052,0.9964819700967458,0.9964819700967458,0.9947229551451188,0.9936698647351507,0.0035746221081332246,7282
3894,0.00864114761352539,0.0005800706606241785,0.0024336814880371095,0.0005591847742630469,gini,10,21,15,12,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 15, 'min_samples_split': 12}",0.9868189806678384,0.9938434476693052,0.9964819700967458,0.9964819700967458,0.9947229551451188,0.9936698647351507,0.0035746221081332246,7282
3895,0.010101032257080079,0.001104828561227672,0.0027800559997558593,0.0005728155014101908,gini,10,21,15,18,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 15, 'min_samples_split': 18}",0.9868189806678384,0.9938434476693052,0.9964819700967458,0.9964819700967458,0.9947229551451188,0.9936698647351507,0.0035746221081332246,7282
3896,0.008817720413208007,0.0012376886942906372,0.0020916938781738283,0.00018637602291232325,gini,10,21,15,20,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 15, 'min_samples_split': 20}",0.9868189806678384,0.9938434476693052,0.9964819700967458,0.9964819700967458,0.9947229551451188,0.9936698647351507,0.0035746221081332246,7282
3897,0.009049320220947265,0.0010154095700313278,0.0025000572204589844,0.0006221766964485855,gini,10,21,15,30,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 15, 'min_samples_split': 30}",0.9868189806678384,0.9938434476693052,0.9964819700967458,0.9964819700967458,0.9947229551451188,0.9936698647351507,0.0035746221081332246,7282
3898,0.008960676193237305,0.0011795443147026845,0.0024723052978515626,0.0003378885262661352,gini,10,21,15,40,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 15, 'min_samples_split': 40}",0.9903339191564148,0.9938434476693052,0.9947229551451188,0.9964819700967458,0.9947229551451188,0.9940210494425405,0.0020331230082628925,7191
3899,0.008760881423950196,0.0008245995506004303,0.0023029327392578127,0.00048687085307206566,gini,10,21,20,8,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 20, 'min_samples_split': 8}",0.984182776801406,0.9824098504837291,0.9920844327176781,0.9920844327176781,0.9964819700967458,0.9894486925634475,0.005303516037833341,8037
3900,0.00892500877380371,0.0013188193336216092,0.002631092071533203,0.000787508665899082,gini,10,21,20,10,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.984182776801406,0.9824098504837291,0.9920844327176781,0.9920844327176781,0.9964819700967458,0.9894486925634475,0.005303516037833341,8037
3901,0.009199953079223633,0.0010292948799814068,0.002412891387939453,0.0005481208724004751,gini,10,21,20,12,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 20, 'min_samples_split': 12}",0.984182776801406,0.9824098504837291,0.9920844327176781,0.9920844327176781,0.9964819700967458,0.9894486925634475,0.005303516037833341,8037
